country_name,country_code,year,population,electricity_twh,avg_temp,population_growth,population_growth_pct,electro_growth,electro_growth_pct,temp_growth,temp_growth_pct,electro_per_capita_kwh
Finland,FIN,2005,5246096,70.56,3,17924,0.34,-15.28,-17.8,0.67,28.76,13450
Finland,FIN,2006,5266268,82.29,2.74,20172,0.38,11.73,16.62,-0.26,-8.67,15625.87
Finland,FIN,2007,5288720,81.17,2.96,22452,0.43,-1.12,-1.36,0.22,8.03,15347.76
Finland,FIN,2008,5313399,77.35,3,24679,0.47,-3.82,-4.71,0.04,1.35,14557.54
Finland,FIN,2009,5338871,72.06,2.23,25472,0.48,-5.29,-6.84,-0.77,-25.67,13497.24
Finland,FIN,2010,5363352,80.64,0.95,24481,0.46,8.58,11.91,-1.28,-57.4,15035.37
Finland,FIN,2011,5388272,73.5,3.39,24920,0.46,-7.14,-8.85,2.44,256.84,13640.74
Finland,FIN,2012,5413971,70.41,1.63,25699,0.48,-3.09,-4.2,-1.76,-51.92,13005.24
Finland,FIN,2013,5438972,71.26,3.2,25001,0.46,0.85,1.21,1.57,96.32,13101.74
Finland,FIN,2014,5461512,68.1,3.33,22540,0.41,-3.16,-4.43,0.13,4.06,12469.07
Finland,FIN,2015,5479531,68.61,3.6,18019,0.33,0.51,0.75,0.27,8.11,12521.14
Finland,FIN,2016,5495303,68.75,2.97,15772,0.29,0.14,0.2,-0.63,-17.5,12510.68
Finland,FIN,2017,5508214,67.52,2.4,12911,0.23,-1.23,-1.79,-0.57,-19.19,12258.06
Finland,FIN,2018,5515525,70.23,3.1,7311,0.13,2.71,4.01,0.7,29.17,12733.15
Finland,FIN,2019,5521606,68.61,2.67,6081,0.11,-1.62,-2.31,-0.43,-13.87,12425.73
Finland,FIN,2020,5529543,69.24,4.15,7937,0.14,0.63,0.92,1.48,55.43,12521.83
Finland,FIN,2021,5541017,72.11,2.34,11474,0.21,2.87,4.15,-1.81,-43.61,13013.86
Finland,FIN,2022,5556106,71.87,3.24,15089,0.27,-0.24,-0.33,0.9,38.46,12935.32
France,FRA,2000,60918661,532.56,11.85,NULL,NULL,NULL,NULL,NULL,NULL,8742.15
France,FRA,2001,61364377,542.6,11.41,445716,0.73,10.04,1.89,-0.44,-3.71,8842.26
France,FRA,2002,61812142,551.24,11.84,447765,0.73,8.64,1.59,0.43,3.77,8917.99
France,FRA,2003,62249855,559.13,11.88,437713,0.71,7.89,1.43,0.04,0.34,8982.03
France,FRA,2004,62707588,566.3,11.36,457733,0.74,7.17,1.28,-0.52,-4.38,9030.81
France,FRA,2005,63180854,569.14,11.35,473266,0.75,2.84,0.5,-0.01,-0.09,9008.11
France,FRA,2006,63622342,567.3,11.93,441488,0.7,-1.84,-0.32,0.58,5.11,8916.68
France,FRA,2007,64016890,561.84,11.62,394548,0.62,-5.46,-0.96,-0.31,-2.6,8776.43
France,FRA,2008,64375116,566.98,11.31,358226,0.56,5.14,0.91,-0.31,-2.67,8807.44
France,FRA,2009,64706436,528.87,11.7,331320,0.51,-38.11,-6.72,0.39,3.45,8173.38
France,FRA,2010,65026211,562.36,10.63,319775,0.49,33.49,6.33,-1.07,-9.15,8648.2
France,FRA,2011,65340830,567.42,12.31,314619,0.48,5.06,0.9,1.68,15.8,8684
France,FRA,2012,65657659,567.58,11.54,316829,0.48,0.16,0.03,-0.77,-6.26,8644.54
France,FRA,2013,65997932,576.74,11.1,340273,0.52,9.16,1.61,-0.44,-3.81,8738.76
France,FRA,2014,66312067,566.27,12.48,314135,0.48,-10.47,-1.82,1.38,12.43,8539.47
France,FRA,2015,66548272,574.11,12.17,236205,0.36,7.84,1.38,-0.31,-2.48,8626.97
France,FRA,2016,66724104,558.8,11.74,175832,0.26,-15.31,-2.67,-0.43,-3.53,8374.78
France,FRA,2017,66918020,556.42,11.96,193916,0.29,-2.38,-0.43,0.22,1.87,8314.95
France,FRA,2018,67158348,575.93,12.64,240328,0.36,19.51,3.51,0.68,5.69,8575.7
France,FRA,2019,67382061,565.73,12.38,223713,0.33,-10.2,-1.77,-0.26,-2.06,8395.85
France,FRA,2020,67601110,527.22,12.73,219049,0.33,-38.51,-6.81,0.35,2.83,7798.98
France,FRA,2021,67842811,550.12,11.58,241701,0.36,22.9,4.34,-1.15,-9.03,8108.74
France,FRA,2022,68065015,469.35,13.16,222204,0.33,-80.77,-14.68,1.58,13.64,6895.61
Gabon,GAB,2000,1275572,1.31,24.96,NULL,NULL,NULL,NULL,NULL,NULL,1026.99
Gabon,GAB,2001,1309589,1.4,25.11,34017,2.67,0.09,6.87,0.15,0.6,1069.04
Gabon,GAB,2002,1345135,1.47,25.3,35546,2.71,0.07,5,0.19,0.76,1092.83
Gabon,GAB,2003,1382350,1.53,25.27,37215,2.77,0.06,4.08,-0.03,-0.12,1106.81
Gabon,GAB,2004,1421609,1.53,25.26,39259,2.84,0,0,-0.01,-0.04,1076.25
Gabon,GAB,2005,1463495,1.57,25.29,41886,2.95,0.04,2.61,0.03,0.12,1072.77
Gabon,GAB,2006,1508337,1.66,25.3,44842,3.06,0.09,5.73,0.01,0.04,1100.55
Gabon,GAB,2007,1556237,1.73,25.29,47900,3.18,0.07,4.22,-0.01,-0.04,1111.66
Gabon,GAB,2008,1607175,1.81,25.13,50938,3.27,0.08,4.62,-0.16,-0.63,1126.2
Gabon,GAB,2009,1661556,1.83,25.25,54381,3.38,0.02,1.1,0.12,0.48,1101.38
Gabon,GAB,2010,1719879,1.93,25.5,58323,3.51,0.1,5.46,0.25,0.99,1122.17
Gabon,GAB,2011,1781985,2.03,25.09,62106,3.61,0.1,5.18,-0.41,-1.61,1139.18
Gabon,GAB,2012,1846889,2.16,25.19,64904,3.64,0.13,6.4,0.1,0.4,1169.53
Gabon,GAB,2013,1913059,2.09,25.23,66170,3.58,-0.07,-3.24,0.04,0.16,1092.49
Gabon,GAB,2014,1978399,1.99,25.23,65340,3.42,-0.1,-4.78,0,0,1005.86
Gabon,GAB,2015,2040989,2.12,25.38,62590,3.16,0.13,6.53,0.15,0.59,1038.71
Gabon,GAB,2016,2100306,2.19,25.67,59317,2.91,0.07,3.3,0.29,1.14,1042.71
Gabon,GAB,2017,2156900,2.24,25.33,56594,2.69,0.05,2.28,-0.34,-1.32,1038.53
Gabon,GAB,2018,2212318,2.27,25.54,55418,2.57,0.03,1.34,0.21,0.83,1026.07
Gabon,GAB,2019,2267706,2.29,25.41,55388,2.5,0.02,0.88,-0.13,-0.51,1009.83
Gabon,GAB,2020,2322539,2.38,25.73,54833,2.42,0.09,3.93,0.32,1.26,1024.74
Gabon,GAB,2021,2376722,2.34,25.66,54183,2.33,-0.04,-1.68,-0.07,-0.27,984.55
Gabon,GAB,2022,2430747,2.38,25.46,54025,2.27,0.04,1.71,-0.2,-0.78,979.12
Gambia,GMB,2000,1455084,0.13,28.07,NULL,NULL,NULL,NULL,NULL,NULL,89.34
Gambia,GMB,2001,1495011,0.15,28.51,39927,2.74,0.02,15.38,0.44,1.57,100.33
Gambia,GMB,2002,1535691,0.15,28.47,40680,2.72,0,0,-0.04,-0.14,97.68
Gambia,GMB,2003,1577611,0.17,28.4,41920,2.73,0.02,13.33,-0.07,-0.25,107.76
Gambia,GMB,2004,1621312,0.19,28.47,43701,2.77,0.02,11.76,0.07,0.25,117.19
Gambia,GMB,2005,1667037,0.2,28.69,45725,2.82,0.01,5.26,0.22,0.77,119.97
Gambia,GMB,2006,1715275,0.22,28.38,48238,2.89,0.02,10,-0.31,-1.08,128.26
Gambia,GMB,2007,1765774,0.23,28.45,50499,2.94,0.01,4.55,0.07,0.25,130.25
Gambia,GMB,2008,1817852,0.24,28.45,52078,2.95,0.01,4.35,0,0,132.02
Gambia,GMB,2009,1871422,0.24,28.09,53570,2.95,0,0,-0.36,-1.27,128.24
Gambia,GMB,2010,1926630,0.25,28.86,55208,2.95,0.01,4.17,0.77,2.74,129.76
Gambia,GMB,2011,1983784,0.25,28.34,57154,2.97,0,0,-0.52,-1.8,126.02
Gambia,GMB,2012,2043094,0.25,28.33,59310,2.99,0,0,-0.01,-0.04,122.36
Gambia,GMB,2013,2103820,0.25,28.44,60726,2.97,0,0,0.11,0.39,118.83
Gambia,GMB,2014,2164528,0.25,28.41,60708,2.89,0,0,-0.03,-0.11,115.5
Gambia,GMB,2015,2224529,0.28,28.57,60001,2.77,0.03,12,0.16,0.56,125.87
Gambia,GMB,2016,2283769,0.3,28.8,59240,2.66,0.02,7.14,0.23,0.81,131.36
Gambia,GMB,2017,2342189,0.31,28.82,58420,2.56,0.01,3.33,0.02,0.07,132.35
Gambia,GMB,2018,2399632,0.39,28.23,57443,2.45,0.08,25.81,-0.59,-2.05,162.52
Gambia,GMB,2019,2456844,0.46,28.25,57212,2.38,0.07,17.95,0.02,0.07,187.23
Gambia,GMB,2020,2515733,0.48,29.06,58889,2.4,0.02,4.35,0.81,2.87,190.8
Gambia,GMB,2021,2576010,0.5,29.03,60277,2.4,0.02,4.17,-0.03,-0.1,194.1
Gambia,GMB,2022,2636470,0.51,28.46,60460,2.35,0.01,2,-0.57,-1.96,193.44
Georgia,GEO,2000,4077131,7.36,8.92,NULL,NULL,NULL,NULL,NULL,NULL,1805.19
Georgia,GEO,2001,4014373,6.88,9.66,-62758,-1.54,-0.48,-6.52,0.74,8.3,1713.84
Georgia,GEO,2002,3978515,7.19,8.58,-35858,-0.89,0.31,4.51,-1.08,-11.18,1807.21
Georgia,GEO,2003,3951736,7.1,8.58,-26779,-0.67,-0.09,-1.25,0,0,1796.68
Georgia,GEO,2004,3927340,6.86,8.74,-24396,-0.62,-0.24,-3.38,0.16,1.86,1746.73
Georgia,GEO,2005,3902469,7.2,8.9,-24871,-0.63,0.34,4.96,0.16,1.83,1844.99
Georgia,GEO,2006,3880347,7.47,9.05,-22122,-0.57,0.27,3.75,0.15,1.69,1925.09
Georgia,GEO,2007,3860158,8.5,8.73,-20189,-0.52,1.03,13.79,-0.32,-3.54,2201.98
Georgia,GEO,2008,3848449,8.38,8.66,-11709,-0.3,-0.12,-1.41,-0.07,-0.8,2177.5
Georgia,GEO,2009,3814419,8.33,8.99,-34030,-0.88,-0.05,-0.6,0.33,3.81,2183.82
Georgia,GEO,2010,3786695,9.95,10.67,-27724,-0.73,1.62,19.45,1.68,18.69,2627.62
Georgia,GEO,2011,3756441,10.02,8.34,-30254,-0.8,0.07,0.7,-2.33,-21.84,2667.42
Georgia,GEO,2012,3728874,9.62,9.27,-27567,-0.73,-0.4,-3.99,0.93,11.15,2579.87
Georgia,GEO,2013,3717668,9.98,9.07,-11206,-0.3,0.36,3.74,-0.2,-2.16,2684.48
Georgia,GEO,2014,3719414,10.29,9.88,1746,0.05,0.31,3.11,0.81,8.93,2766.56
Georgia,GEO,2015,3725276,10.75,9.59,5862,0.16,0.46,4.47,-0.29,-2.94,2885.69
Georgia,GEO,2016,3727505,11.49,9.16,2229,0.06,0.74,6.88,-0.43,-4.48,3082.49
Georgia,GEO,2017,3728004,11.44,9.38,499,0.01,-0.05,-0.44,0.22,2.4,3068.67
Georgia,GEO,2018,3726549,12.04,10.55,-1455,-0.04,0.6,5.24,1.17,12.47,3230.87
Georgia,GEO,2019,3720161,11.86,9.97,-6388,-0.17,-0.18,-1.5,-0.58,-5.5,3188.03
Georgia,GEO,2020,3722716,11.16,9.91,2555,0.07,-0.7,-5.9,-0.06,-0.6,2997.81
Georgia,GEO,2021,3708610,12.64,10.05,-14106,-0.38,1.48,13.26,0.14,1.41,3408.29
Georgia,GEO,2022,3712502,14.25,9.92,3892,0.1,1.61,12.74,-0.13,-1.29,3838.38
Germany,DEU,2000,82211508,568.95,10.09,NULL,NULL,NULL,NULL,NULL,NULL,6920.56
Germany,DEU,2001,82349925,578.94,9.21,138417,0.17,9.99,1.76,-0.88,-8.72,7030.24
Germany,DEU,2002,82488495,583.76,9.75,138570,0.17,4.82,0.83,0.54,5.86,7076.87
Germany,DEU,2003,82534176,602.03,9.57,45681,0.06,18.27,3.13,-0.18,-1.85,7294.31
Germany,DEU,2004,82516260,609.6,9.14,-17916,-0.02,7.57,1.26,-0.43,-4.49,7387.63
Germany,DEU,2005,82469422,613.34,9.26,-46838,-0.06,3.74,0.61,0.12,1.31,7437.18
Germany,DEU,2006,82376451,630.2,9.82,-92971,-0.11,16.86,2.75,0.56,6.05,7650.24
Germany,DEU,2007,82266372,631.1,10.09,-110079,-0.13,0.9,0.14,0.27,2.75,7671.42
Germany,DEU,2008,82110097,632.29,9.76,-156275,-0.19,1.19,0.19,-0.33,-3.27,7700.51
Germany,DEU,2009,81902307,587.96,9.51,-207790,-0.25,-44.33,-7.01,-0.25,-2.56,7178.8
Germany,DEU,2010,81776930,624.21,8.19,-125377,-0.15,36.25,6.17,-1.32,-13.88,7633.08
Germany,DEU,2011,80274983,605,10.02,-1501947,-1.84,-19.21,-3.08,1.83,22.34,7536.59
Germany,DEU,2012,80425823,619.81,9.45,150840,0.19,14.81,2.45,-0.57,-5.69,7706.6
Germany,DEU,2013,80645605,629.69,9.07,219782,0.27,9.88,1.59,-0.38,-4.02,7808.11
Germany,DEU,2014,80982500,618.75,10.64,336895,0.42,-10.94,-1.74,1.57,17.31,7640.54
Germany,DEU,2015,81686611,639.17,10.32,704111,0.87,20.42,3.3,-0.32,-3.01,7824.66
Germany,DEU,2016,82348669,641.52,9.86,662058,0.81,2.35,0.37,-0.46,-4.46,7790.29
Germany,DEU,2017,82657002,644.46,9.91,308333,0.37,2.94,0.46,0.05,0.51,7796.8
Germany,DEU,2018,82905782,632.28,10.73,248780,0.3,-12.18,-1.89,0.82,8.27,7626.49
Germany,DEU,2019,83092962,600.09,10.54,187180,0.23,-32.19,-5.09,-0.19,-1.77,7221.91
Germany,DEU,2020,83160871,566.75,10.78,67909,0.08,-33.34,-5.56,0.24,2.28,6815.1
Germany,DEU,2021,83196078,579.31,9.49,35207,0.04,12.56,2.22,-1.29,-11.97,6963.19
Germany,DEU,2022,83797985,567.47,10.83,601907,0.72,-11.84,-2.04,1.34,14.12,6771.88
Ghana,GHA,2000,19637087,7.17,27.5,NULL,NULL,NULL,NULL,NULL,NULL,365.13
Ghana,GHA,2001,20167069,7.81,27.58,529982,2.7,0.64,8.93,0.08,0.29,387.27
Ghana,GHA,2002,20729388,7.27,27.67,562319,2.79,-0.54,-6.91,0.09,0.33,350.71
Ghana,GHA,2003,21296705,5.88,27.71,567317,2.74,-1.39,-19.12,0.04,0.14,276.1
Ghana,GHA,2004,21868298,6,27.6,571593,2.68,0.12,2.04,-0.11,-0.4,274.37
Ghana,GHA,2005,22449438,6.74,27.88,581140,2.66,0.74,12.33,0.28,1.01,300.23
Ghana,GHA,2006,23040702,8.39,27.74,591264,2.63,1.65,24.48,-0.14,-0.5,364.14
Ghana,GHA,2007,23642279,6.96,27.74,601577,2.61,-1.43,-17.04,0,0,294.39
Ghana,GHA,2008,24249946,8.32,27.44,607667,2.57,1.36,19.54,-0.3,-1.08,343.09
Ghana,GHA,2009,24862664,8.94,27.76,612718,2.53,0.62,7.45,0.32,1.17,359.58
Ghana,GHA,2010,25474995,10.12,28.07,612331,2.46,1.18,13.2,0.31,1.12,397.25
Ghana,GHA,2011,26095088,11.31,27.77,620093,2.43,1.19,11.76,-0.3,-1.07,433.41
Ghana,GHA,2012,26734268,12.15,27.53,639180,2.45,0.84,7.43,-0.24,-0.86,454.47
Ghana,GHA,2013,27386193,12.99,27.7,651925,2.44,0.84,6.91,0.17,0.62,474.33
Ghana,GHA,2014,28041592,13.08,27.83,655399,2.39,0.09,0.69,0.13,0.47,466.45
Ghana,GHA,2015,28696068,11.64,27.95,654476,2.33,-1.44,-11.01,0.12,0.43,405.63
Ghana,GHA,2016,29356742,13.17,28.21,660674,2.3,1.53,13.14,0.26,0.93,448.62
Ghana,GHA,2017,30008354,13.3,28.04,651612,2.22,0.13,0.99,-0.17,-0.6,443.21
Ghana,GHA,2018,30637585,14.91,27.95,629231,2.1,1.61,12.11,-0.09,-0.32,486.66
Ghana,GHA,2019,31258945,17.3,27.81,621360,2.03,2.39,16.03,-0.14,-0.5,553.44
Ghana,GHA,2020,31887809,19.73,28.1,628864,2.01,2.43,14.05,0.29,1.04,618.73
Ghana,GHA,2021,32518665,22.08,28.3,630856,1.98,2.35,11.91,0.2,0.71,678.99
Ghana,GHA,2022,33149152,22.5,27.73,630487,1.94,0.42,1.9,-0.57,-2.01,678.75
Greece,GRC,2000,10805808,52.94,14.36,NULL,NULL,NULL,NULL,NULL,NULL,4899.22
Greece,GRC,2001,10862132,52.54,14.58,56324,0.52,-0.4,-0.76,0.22,1.53,4836.99
Greece,GRC,2002,10902022,53.36,14.27,39890,0.37,0.82,1.56,-0.31,-2.13,4894.5
Greece,GRC,2003,10928070,57.28,14.08,26048,0.24,3.92,7.35,-0.19,-1.33,5241.55
Greece,GRC,2004,10955141,58.22,14.07,27071,0.25,0.94,1.64,-0.01,-0.07,5314.4
Greece,GRC,2005,10987314,58.73,13.73,32173,0.29,0.51,0.88,-0.34,-2.42,5345.26
Greece,GRC,2006,11020362,59.41,13.78,33048,0.3,0.68,1.16,0.05,0.36,5390.93
Greece,GRC,2007,11048473,62.4,14.53,28111,0.26,2.99,5.03,0.75,5.44,5647.84
Greece,GRC,2008,11077841,62.18,14.54,29368,0.27,-0.22,-0.35,0.01,0.07,5613.01
Greece,GRC,2009,11107017,60.34,14.47,29176,0.26,-1.84,-2.96,-0.07,-0.48,5432.6
Greece,GRC,2010,11121341,56.61,14.97,14324,0.13,-3.73,-6.18,0.5,3.46,5090.21
Greece,GRC,2011,11104899,58.45,13.83,-16442,-0.15,1.84,3.25,-1.14,-7.62,5263.44
Greece,GRC,2012,11045011,59.91,14.69,-59888,-0.54,1.46,2.5,0.86,6.22,5424.17
Greece,GRC,2013,10965211,56.37,14.74,-79800,-0.72,-3.54,-5.91,0.05,0.34,5140.8
Greece,GRC,2014,10892413,49.62,14.67,-72798,-0.66,-6.75,-11.97,-0.07,-0.47,4555.46
Greece,GRC,2015,10820883,51.05,14.35,-71530,-0.66,1.43,2.88,-0.32,-2.18,4717.73
Greece,GRC,2016,10775971,53.84,14.84,-44912,-0.42,2.79,5.47,0.49,3.41,4996.3
Greece,GRC,2017,10754679,54.8,14.51,-21292,-0.2,0.96,1.78,-0.33,-2.22,5095.46
Greece,GRC,2018,10732882,52.61,15.2,-21797,-0.2,-2.19,-4,0.69,4.76,4901.76
Greece,GRC,2019,10721582,47.95,15.16,-11300,-0.11,-4.66,-8.86,-0.04,-0.26,4472.29
Greece,GRC,2020,10698599,47.51,15.01,-22983,-0.21,-0.44,-0.92,-0.15,-0.99,4440.77
Greece,GRC,2021,10569207,54.24,15.09,-129392,-1.21,6.73,14.17,0.08,0.53,5131.89
Greece,GRC,2022,10436882,51.61,14.88,-132325,-1.25,-2.63,-4.85,-0.21,-1.39,4944.96
Grenada,GRD,2000,107451,0.13,26.05,NULL,NULL,NULL,NULL,NULL,NULL,1209.85
Grenada,GRD,2001,107987,0.14,26.44,536,0.5,0.01,7.69,0.39,1.5,1296.45
Grenada,GRD,2002,108404,0.15,26.51,417,0.39,0.01,7.14,0.07,0.26,1383.71
Grenada,GRD,2003,108884,0.16,26.63,480,0.44,0.01,6.67,0.12,0.45,1469.45
Grenada,GRD,2004,109323,0.14,26.44,439,0.4,-0.02,-12.5,-0.19,-0.71,1280.61
Grenada,GRD,2005,109734,0.15,26.78,411,0.38,0.01,7.14,0.34,1.29,1366.94
Grenada,GRD,2006,110135,0.17,26.57,401,0.37,0.02,13.33,-0.21,-0.78,1543.56
Grenada,GRD,2007,110522,0.18,26.37,387,0.35,0.01,5.88,-0.2,-0.75,1628.64
Grenada,GRD,2008,110896,0.19,26.28,374,0.34,0.01,5.56,-0.09,-0.34,1713.32
Grenada,GRD,2009,111254,0.2,26.66,358,0.32,0.01,5.26,0.38,1.45,1797.69
Grenada,GRD,2010,111586,0.21,26.93,332,0.3,0.01,5,0.27,1.01,1881.96
Grenada,GRD,2011,112079,0.2,26.6,493,0.44,-0.01,-4.76,-0.33,-1.23,1784.46
Grenada,GRD,2012,112775,0.2,26.48,696,0.62,0,0,-0.12,-0.45,1773.44
Grenada,GRD,2013,113487,0.2,26.65,712,0.63,0,0,0.17,0.64,1762.32
Grenada,GRD,2014,114132,0.2,26.61,645,0.57,0,0,-0.04,-0.15,1752.36
Grenada,GRD,2015,114676,0.21,26.85,544,0.48,0.01,5,0.24,0.9,1831.25
Grenada,GRD,2016,115130,0.22,26.82,454,0.4,0.01,4.76,-0.03,-0.11,1910.88
Grenada,GRD,2017,115438,0.23,26.66,308,0.27,0.01,4.55,-0.16,-0.6,1992.41
Grenada,GRD,2018,115691,0.23,26.29,253,0.22,0,0,-0.37,-1.39,1988.05
Grenada,GRD,2019,115981,0.24,26.59,290,0.25,0.01,4.35,0.3,1.14,2069.3
Grenada,GRD,2020,116341,0.22,26.67,360,0.31,-0.02,-8.33,0.08,0.3,1890.99
Grenada,GRD,2021,116688,0.23,26.49,347,0.3,0.01,4.55,-0.18,-0.67,1971.07
Grenada,GRD,2022,116913,0.25,26.33,225,0.19,0.02,8.7,-0.16,-0.6,2138.34
Guatemala,GTM,2000,11697592,6.46,23.27,NULL,NULL,NULL,NULL,NULL,NULL,552.25
Guatemala,GTM,2001,11969422,6.73,23.57,271830,2.32,0.27,4.18,0.3,1.29,562.27
Guatemala,GTM,2002,12246915,6.66,23.72,277493,2.32,-0.07,-1.04,0.15,0.64,543.81
Guatemala,GTM,2003,12525842,6.91,23.82,278927,2.28,0.25,3.75,0.1,0.42,551.66
Guatemala,GTM,2004,12807402,6.42,23.76,281560,2.25,-0.49,-7.09,-0.06,-0.25,501.27
Guatemala,GTM,2005,13087629,6.95,23.72,280227,2.19,0.53,8.26,-0.04,-0.17,531.04
Guatemala,GTM,2006,13367459,7.87,23.63,279830,2.14,0.92,13.24,-0.09,-0.38,588.74
Guatemala,GTM,2007,13652040,8.72,23.53,284581,2.13,0.85,10.8,-0.1,-0.42,638.73
Guatemala,GTM,2008,13935174,8.68,23.57,283134,2.07,-0.04,-0.46,0.04,0.17,622.88
Guatemala,GTM,2009,14215611,8.91,23.95,280437,2.01,0.23,2.65,0.38,1.61,626.78
Guatemala,GTM,2010,14500112,8.84,23.38,284501,2,-0.07,-0.79,-0.57,-2.38,609.65
Guatemala,GTM,2011,14792126,8.76,23.77,292014,2.01,-0.08,-0.9,0.39,1.67,592.21
Guatemala,GTM,2012,15089647,9.36,23.83,297521,2.01,0.6,6.85,0.06,0.25,620.29
Guatemala,GTM,2013,15387337,10.12,23.71,297690,1.97,0.76,8.12,-0.12,-0.5,657.68
Guatemala,GTM,2014,15681725,10.64,23.7,294388,1.91,0.52,5.14,-0.01,-0.04,678.5
Guatemala,GTM,2015,15971743,11.17,24.15,290018,1.85,0.53,4.98,0.45,1.9,699.36
Guatemala,GTM,2016,16268760,11.86,24.26,297017,1.86,0.69,6.18,0.11,0.46,729
Guatemala,GTM,2017,16567357,12.34,24.05,298597,1.84,0.48,4.05,-0.21,-0.87,744.84
Guatemala,GTM,2018,16845685,13.7,23.5,278328,1.68,1.36,11.02,-0.55,-2.29,813.26
Guatemala,GTM,2019,17103803,13.38,23.99,258118,1.53,-0.32,-2.34,0.49,2.09,782.28
Guatemala,GTM,2020,17357325,12.67,24.34,253522,1.48,-0.71,-5.31,0.35,1.46,729.95
Guatemala,GTM,2021,17598650,12.81,24.08,241325,1.39,0.14,1.1,-0.26,-1.07,727.9
Guatemala,GTM,2022,17847877,13.16,23.77,249227,1.42,0.35,2.73,-0.31,-1.29,737.34
Guinea,GIN,2000,8428832,0.81,25.51,NULL,NULL,NULL,NULL,NULL,NULL,96.1
Guinea,GIN,2001,8539960,0.96,25.81,111128,1.32,0.15,18.52,0.3,1.18,112.41
Guinea,GIN,2002,8674066,1.01,26.03,134106,1.57,0.05,5.21,0.22,0.85,116.44
Guinea,GIN,2003,8870781,0.86,25.93,196715,2.27,-0.15,-14.85,-0.1,-0.38,96.95
Guinea,GIN,2004,9062726,0.9,26.08,191945,2.16,0.04,4.65,0.15,0.58,99.31
Guinea,GIN,2005,9245844,0.79,26.12,183118,2.02,-0.11,-12.22,0.04,0.15,85.44
Guinea,GIN,2006,9441171,0.73,25.93,195327,2.11,-0.06,-7.59,-0.19,-0.73,77.32
Guinea,GIN,2007,9662281,0.78,26.01,221110,2.34,0.05,6.85,0.08,0.31,80.73
Guinea,GIN,2008,9898870,0.81,25.78,236589,2.45,0.03,3.85,-0.23,-0.88,81.83
Guinea,GIN,2009,10143534,0.8,25.76,244664,2.47,-0.01,-1.23,-0.02,-0.08,78.87
Guinea,GIN,2010,10396086,0.63,26.26,252552,2.49,-0.17,-21.25,0.5,1.94,60.6
Guinea,GIN,2011,10656810,0.55,26.01,260724,2.51,-0.08,-12.7,-0.25,-0.95,51.61
Guinea,GIN,2012,10921581,0.73,25.73,264771,2.48,0.18,32.73,-0.28,-1.08,66.84
Guinea,GIN,2013,11191873,0.65,25.92,270292,2.47,-0.08,-10.96,0.19,0.74,58.08
Guinea,GIN,2014,11472924,0.71,25.86,281051,2.51,0.06,9.23,-0.06,-0.23,61.88
Guinea,GIN,2015,11767070,1.14,26.07,294146,2.56,0.43,60.56,0.21,0.81,96.88
Guinea,GIN,2016,12073030,1.61,26.31,305960,2.6,0.47,41.23,0.24,0.92,133.36
Guinea,GIN,2017,12385659,1.77,26.24,312629,2.59,0.16,9.94,-0.07,-0.27,142.91
Guinea,GIN,2018,12704774,1.49,26.1,319115,2.58,-0.28,-15.82,-0.14,-0.53,117.28
Guinea,GIN,2019,13034346,2.05,25.86,329572,2.59,0.56,37.58,-0.24,-0.92,157.28
Guinea,GIN,2020,13371183,3.46,26.34,336837,2.58,1.41,68.78,0.48,1.86,258.77
Guinea,GIN,2021,13710513,3,26.6,339330,2.54,-0.46,-13.29,0.26,0.99,218.81
Guinea,GIN,2022,14055137,3.04,25.95,344624,2.51,0.04,1.33,-0.65,-2.44,216.29
"Guinea Bissau",GNB,2000,1234741,0.03,27.64,NULL,NULL,NULL,NULL,NULL,NULL,24.3
"Guinea Bissau",GNB,2001,1261273,0.02,28.03,26532,2.15,-0.01,-33.33,0.39,1.41,15.86
"Guinea Bissau",GNB,2002,1289307,0.02,28.06,28034,2.22,0,0,0.03,0.11,15.51
"Guinea Bissau",GNB,2003,1318806,0.02,28.01,29499,2.29,0,0,-0.05,-0.18,15.17
"Guinea Bissau",GNB,2004,1349563,0.03,28.11,30757,2.33,0.01,50,0.1,0.36,22.23
"Guinea Bissau",GNB,2005,1381585,0.03,28.27,32022,2.37,0,0,0.16,0.57,21.71
"Guinea Bissau",GNB,2006,1415303,0.03,27.97,33718,2.44,0,0,-0.3,-1.06,21.2
"Guinea Bissau",GNB,2007,1450986,0.03,28.04,35683,2.52,0,0,0.07,0.25,20.68
"Guinea Bissau",GNB,2008,1488054,0.03,28.04,37068,2.55,0,0,0,0,20.16
"Guinea Bissau",GNB,2009,1526377,0.03,27.69,38323,2.58,0,0,-0.35,-1.25,19.65
"Guinea Bissau",GNB,2010,1566347,0.03,28.44,39970,2.62,0,0,0.75,2.71,19.15
"Guinea Bissau",GNB,2011,1608076,0.03,28,41729,2.66,0,0,-0.44,-1.55,18.66
"Guinea Bissau",GNB,2012,1651417,0.03,27.93,43341,2.7,0,0,-0.07,-0.25,18.17
"Guinea Bissau",GNB,2013,1695973,0.02,28.02,44556,2.7,-0.01,-33.33,0.09,0.32,11.79
"Guinea Bissau",GNB,2014,1741122,0.03,28,45149,2.66,0.01,50,-0.02,-0.07,17.23
"Guinea Bissau",GNB,2015,1786457,0.06,28.16,45335,2.6,0.03,100,0.16,0.57,33.59
